data\M112_005.wav	تەكشۈرۈش نەتىجىسىگە ئاساسلانغاندا سىز پۈتۈنلەي نورمال 
data\M112_006.wav	سىزنىڭ بالدۇرراق ساقىيىشىڭىزغا تىلەكداشمەن 
data\M112_007.wav	مەن بىر ئايروپىلان بېلىتىنى ئالدىن زاكاز قىلماقچى 
data\M112_008.wav	بۇ بىر قۇر كاستيۇمنى قۇرۇق يۇيۇش كېرەك 
data\M112_009.wav	بىز تاللا بازىرىغا بارايلى مەن چىش مەلھىمى ۋە كىر سوپۇن سېتىۋالماقچى 
data\M112_010.wav	جۇڭگۇ ئەلچىخانىسى ئەتە كەچ دۆلەت بايرىمىنى كۈتىۋىلىش يىغىلىشى ئۆتكۈزمەكچى 
data\M112_011.wav	سەن توپ مەستانىسى چوقۇم كۆرۈشۈڭ كېرەك 
data\M112_012.wav	بىر نەچچە كۈندىن كېيىن بىز بىلەن تېلېفوندا ئالاقىلىشىڭ 
data\M112_013.wav	سىز رىمونت زاۋۇتىدا ئوڭشىتىڭ پۇلىنى مەن تۆلەي 
data\M112_014.wav	توشۇشنى ھۆددىگە ئالغۇچى تېخى كەلمىدى 
data\M113_001.wav	ئاڭكور يادىكارلىقى كامبودژىنىڭ كونا پايتەختى ھەم مۇھىم ساياھەت رايونى 
data\M113_002.wav	ئاپتونوم رايونىمىزدىكى تۇنجى قوشكېزەك كلون موزاي ساغلام ئەي بولماقتا 
data\M113_003.wav	تىزگىنلەش تەدبىرىنى مۇشۇ نىزامدىكى بەلگىلىمە بويىچە ۋاقتىدا قوللانمىغانلار جازالىنىدۇ 
data\M113_004.wav	قەھرىمانلارنىڭ تۆھپىسى ئاسان قولغا كەلمىگەن ئۇنى ھەسسىلەپ قەدىرلىشىمىز لازىم 
data\M113_005.wav	ئىسلام دىنى مۇھەممەد پەيغەمبەر قازا قىلىپ ئۇزاق ئۆتمەي پارچىلانغان 
data\M113_006.wav	تاغام بۇ قېتىم زاۋۇتتا ئۆتكۈزۈلگەن تېخنىكا مۇسابىقىسىدە چېمپىيون بولدى 
data\M113_007.wav	دۇنيادىكى ئەڭ قورقۇنچلۇق سۆز دەل نامراتلىق مۇقەررەرلىك دېگەنگە ئىشىنىشتۇر 
data\M113_008.wav	لۇشۈن جۇڭگو ئادەملىرىنىڭ شۈك قاراپ تۇرۇش روھىي ھالىتىگە نەشتەر ئۇرغان 
data\M113_009.wav	ھەرخىل مەشق سوئاللىرى ساۋاقداشلارنىڭ ئوشۇقچە يۈكىگە ئايلىنىپ قالدى 
data\M113_010.wav	مىكروسكوپ قىممەتلىك ئەسۋاب چوقۇم ئېھتىيات بىلەن ئىشلىتىڭلار 
data\M114_001.wav	دەرس تەييارلىغاندا ئوقۇغۇچىلارنىڭ پسىخىك ئالاھىدىلىكىگە سەل قارىماسلىق لازىم 
data\M114_002.wav	تۇرمۇشۇمدا بەزى ئىشلارنى خاتا قىلىپ سالغان ئوخشايمەن بۇمۇ ئۆزۈمنىڭ شورى 
data\M114_003.wav	ئۇنىڭ جان پىدالىق بىلەن خىزمەت قىلىش روھى مەڭگۈ ئۆگىنىشىمىزگە ئەرزىيدۇ 
data\M114_004.wav	بۇ سوئالغا ئېنىق ۋە ھۆكۈم خاراكتېرلىك جاۋاب بېرىش بىرقەدەر قىيىن 
data\M114_005.wav	كۈچلۈك قۇياش نۇرىنىڭ چېقىشىدىن كۆزۈمنى ئاچالماي قالدىم 
data\M114_006.wav	توقۇمىچىلىق سېخى پەسىللىك كۆچمە قىزىل بايراققا ئېرىشتى 
data\M114_007.wav	موما ئاستىراق مېڭىڭ يىقىلىپ چۈشۈشتىن پەخەس بۇلۇڭ 
data\M114_008.wav	خىزمەتچىلەر ئىلگىرى بىر پارچە ھۆججەت تارقىتىش ئۈچۈن ئاز دېگەندە ئۈچ قېتىم ماڭاتتۇق ھازىر مائۇس بىلەن بىردەمدىلا بېجىرىپ بولىدىغان بولدۇق دېيىشتى 
data\M114_009.wav	پەن تېخنىكا خەۋەرلىرىنىمۇ پىلانلىق مەقسەتلىك ھالدا ئورۇنلاشتۇرىدۇ 
data\M114_010.wav	بۇ فېئودالىزم جەمئىيىتىدىكى ئىپتىدائىي پاتېنت ھوقۇقىنىڭ تۆرەلمىسى بولۇپ قالغان 
data\M114_011.wav	ھۆكۈمەت مۇستەقىللىق خىتابنامىسىدە بېكىتىلگەن پرىنسىپقا ئەمەل قىلىشى كېرەك 
data\M114_012.wav	سىز ئادرېسىڭىز ۋە كىتابنىڭ ئىسمى يېزىلغان كارتوچكىنى قويۇپ كېتىڭ 
data\M114_013.wav	ئىسكىلاتتىكى ماددىي ئەشيالارنى دائىم توغرىلاپ تۇرۇش لازىم 
data\M115_001.wav	پىلانىمنى بۆلۈم رەھبىرىمىزگە دەپ رۇخسەت ئالغاندىن كېيىن ئىشقا كىرىشتىم 
data\M115_002.wav	ھىندىقۇش تېغىنىڭ ئېگىز قىسىملىرى دائىم قار مۇز بىلەن قاپلىنىپ تۇرىدۇ 
data\M115_003.wav	سانسىزلىغان بايرام پانوسلىرى تيەنئەنمېن راۋىقىنىڭ ھەيۋەتلىك شەكلىنى نامايان قىلغانىدى 
data\M115_004.wav	غايىلىك ئەخلاقلىق مەدەنىيەتلىك ئىنتىزامچان بىر ئەۋلاد ئىزباسارلارنى تەربىيىلەشتە 
data\M115_005.wav	ياپونىيە ئاۋاز چىقىرالايدىغان گولوبۇسنى ياساپ چىقتى 
data\M115_006.wav	كۈز كۈنلىرى ئاقارغان قومۇش پۆپۈكلىرى مەيىن شامالدا يەلپۈنۈپ تۇراتتى 
data\M115_007.wav	پارتلاش كۈچى پەرەزدىكىدىن كىچىك بولدى 
data\M115_008.wav	شەھىرىمىزنى تېخىمۇ گۈزەل تېخىمۇ باياشات تېخىمۇ زامانىۋى شەھەر قىلىپ قۇرۇپ چىقىشتىن ئىبارەت 
data\M115_009.wav	مېنى شۇنداق ھاقارەتلىگەن ئاغزىڭنى يىرتىپ سېسىق تىلىڭنى كېسىۋەتمەيدىغان بولسام قۇددۇس بولماي كېتەي 
data\M115_010.wav	جان دىل بىلەن خەلق ئۈچۈن خىزمەت قىلىش ئاساسىي مەقسىتىنى ھاكىمىيەت يۈرگۈزۈش ئەمەلىيىتىدە تېخىمۇ ياخشى ئەكس ئەتتۈرۈش شەرت 
data\M115_011.wav	مەن بۇ خەۋەرگە يىل ئاخىرىدا قەلەم ھەققىنى ئوبدان ھېسابلاش كېرەك دەپ ماۋزۇ قويۇلغانلىقىدىن مەمنۇن ئەلۋەتتە 
data\M115_012.wav	شۇ يەردىكى ئاياللار بىلەن جىنسىي مۇناسىۋەت قىلغان نۇرغۇن ئامېرىكا ئەسكەرلىرى كېيىن تۇيۇقسىزلا ئۆلۈپ كەتكەن 
data\M115_013.wav	باڭلادېشنىڭ نورمىدىن ئارتۇق ئادەم چىقارغان بىر پاراخوتى يەتتىنچى ئىيۇل يېرىم كېچىدە مېگىنا دەرياسىدا چۆكۈپ كەتتى 
data\M115_015.wav	ئەتىسى ئارسلان مۇزلاتقۇدىن سۈت ئالماقچى بولۇپ كۈتۈلمىگەندە بىر دانە خام تۇخۇمنى پولغا چۈشۈرۈۋېتىدۇ 
data\M115_016.wav	قوشنىلارنىڭ يول يۈرۈشىگە قۇلايلىق بولۇشى ئۈچۈن ئۇ ئىشىك تۈۋىدىكى چىرىغىنى كۈندە كەچتە ياندۇرۇپ قويدى 
data\M115_017.wav	سوقۇلۇش نەتىجىسىدە قاتتىق پارتلاش يۈز بېرىپ ئالتە مىڭ گرادۇسلۇق يۇقىرى ھارارەت بارلىققا كەلگەن 
data\M115_018.wav	تەجرىبىلىك پېشقەدەم دېھقانلار دائىم ئاسماندىكى بۇلۇتقا قاراپ ھاۋارايى ئەھۋالىنى مۆلچەرلەيدۇ 
data\M115_019.wav	يۇقىرىقى سوئال ۋە ئۇنىڭ جاۋابى كىشىنى راستتىنلا ھەيرانلىققا سېلىپ ئەجەبلەندۈرمەي قالمايدۇ 
data\M115_021.wav	سىرتتىن كىرىپ كەلگەن ئۆمەر مۇھەممەترېھىم ئۆينىڭ ئىچى ھاراق پۇرايدىغانلىغىنى ھېس قىلدى 
data\M115_022.wav	سانلارنى ساختا مەلۇم قىلىپ رەھبەرلىكنىڭ ئىشەنچىسىگە ئېرىشىۋېلىش بىر خىل ناتوغرا ئىستىلدۇر 
data\M116_001.wav	ئاخىرىدا پاششاپ بەگ كېيىنكى مەشرەپ ئۈچۈن بىر تەخسە ئالمىنى داستىخانغا قوياتتى 
data\M116_002.wav	دەل مۇشۇ دەستۇرنىڭ ئارقىسىغا بىر خىل چوڭقۇر ئەنسىزلىك قورقۇنچ يالغۇزلۇقلار يوشۇرۇنغان 
data\M116_003.wav	ھېلىقىلار ئۇ قىزنى سىرتقا قاچۇرۇۋېتىپ ئۆزلىرىمۇ توپ ئىچىدىن نەلەرگىدۇر غايىب بولۇشتى 
data\M116_004.wav	يېزا بازار ۋە كەنتلەردە مۇرەسسە ھەيئىتى قۇرۇپ ئۇلارنىڭ خىزمەت فۇنكسىيىسىنى ئايدىڭلاشتۇردى 
data\M116_005.wav	ھازىر تۇرمۇش تەرتىپى ئەسلىگە كەلگەن بولسىمۇ يەنە بەزى خاتىرجەمسىزلىك ئالامەتلىرى تۈگىمىدى 
data\M116_006.wav	ئالىم پۈتۈن مەملىكەتكە ئۇلاپ ئاڭلىتىلغان تېلېۋىزىيە ۋە رادىئودا نۇتۇق سۆزلىدى 
data\M116_007.wav	تۇيۇقسىز غاراسلىغان ئاۋاز بىلەن تەڭ بۇ ئېغىر مەخلۇق قۇرام تاشقا ئۇرۇلۇپ توختىدى 
data\M116_008.wav	باج ھەق ئىسلاھاتىغا دائىر تۈرلۈك سىياسەتلەرنى توغرا چۈشىنىش ۋە ئىگىلەش كېرەك 
data\M116_009.wav	ئۇ لوس ئانژېلېستىكى كالىفورنىيە ئۇنىۋېرسىتېتىنىڭ مىسىرشۇناسلىق بويىچە مۇئاۋىن پروفېسسورى 
data\M116_010.wav	بۇ يىل ئەلا نەسىللىك بولۇپ باھالانغان ئۆكۈزلەر ئىگىلىرىنىڭ يېنىدا مەغرۇر تۇرماقتا 
data\M116_011.wav	بۇ بىر ھېكمەتلىك سۆز ئۇنىڭغا ياخشى ئەمەل قىلساق مەڭگۈ پايدىسىنى كۆرىمىز 
data\M116_012.wav	بۇ شىركەت ئىلگىرى جۇڭگولۇق ئىشچىلارنى تۈركۈملەپ بۇ يەردىكى كۆمۈر كېنىغا ياللىغان 
data\M116_013.wav	بۇنىڭ ئىچىدە نيويورك فىلادېلفىيە باستون چېكاگو دېتىرويىت پىتتىسىپۇرگ قاتارلىق شەھەرلەر ئالاھىدە مۇھىم ئورۇن تۇتىدۇ 
data\M116_014.wav	سابىق ئىراق ئارمىيىسىنىڭ ئەسكەرلىرىمۇ خىزمەت تاپقىچە ئىش ھەققى ئالىدۇ تۇرمۇش ياخشىلانماقتا 
data\M116_015.wav	ئۇ ئۆزىنى مۇخبىر دەۋالغان بولسىمۇ ئۇنىڭ بۇ ئايروپىلانغا ئولتۇرۇش سالاھىيىتى يوق ئىدى 
data\M116_016.wav	ئۇنىڭدىن يېڭى بىر ئەۋلاد ياشلارنىڭ ئالىيجاناب ئەخلاق پەزىلىتى ئەكس ئېتىپ تۇرىدۇ 
data\M116_017.wav	جۇڭگو ئاخبارات مەدەنىيىتى ئىزچىل ئۆز خاھىشى ۋە ئۇسۇلى بويىچە ئاستا تەرەققىي قىلماقتا 
data\M116_018.wav	مانا شۇنىڭدىن باشلاپ بۇ ناخشا مېنى ئالغا يېتەكلەيدىغان مەنىۋى ئوزۇققا ئايلاندى 
data\M116_019.wav	بۇ خۇددى ئېغىز ئاۋازغا ماس كەلمەي قالغان تەرجىمە فىلىمگە ئوخشاپ كېتىدۇ 
data\M116_020.wav	گېزىت يۈزىدىن مۇئەييەن ئورۇن ئاجرىتىپ ياخشى سۈرەتلەرنى چوڭ بېرىش لازىم 
data\M117_001.wav	شېنجېندىكى چىڭخۇا ئۇنىۋېرسىتېتى تەتقىقات يۇرتى ئاپتونوم رايونىمىزغا بەدەن تېمپىراتۇرىسىنى ئۆلچەش ئەسۋابى ئىئانە قىلدى 
data\M117_002.wav	بۇ چوقۇم ساتتارنىڭ ئوغلى بولمىسا ئۇ نېمە ئۈچۈن بۇ ئىشنى شۇنچە مەخپىي تۇتىدۇ 
data\M117_003.wav	خوتۇنى رامىيە بىلەن قىزى سەفەف كۈتۈلمىگەن ۋەقەنىڭ يۈز بېرىشىدىن قورقۇپ سەھافنىڭ يېنىدىن نېرى كەتمەيدىكەن 
data\M117_004.wav	بۇ جاھاندا ھەممە نەرسە ياشنىغاي 
data\M117_005.wav	كالاشنكوۋ مىلتىقى كۆتۈرۈۋالغان سەئىد بۇ ئىشنى تەبرىكلەش ئۈچۈن ئاسمانغا قارىتىپ ئوق چىقاردى 
data\M117_006.wav	بۇ ئىش تىلغا ئېلىنسا كەنت كومىتېتىنىڭ مۇدىرى ماگۈيمىن ھاياجان بولۇپ كېتىدۇ 
data\M117_007.wav	يىگىرمىنچى مارت ئەتىگەندە سىرتتا پوجاڭزا ئېتىۋاتقىنىنى ئاڭلاپ يېڭىدىن بىرەر دۇكان تىجارەت باشلىغان ئوخشايدۇ دەپ ئويلاپ قاپتىمەن 
data\M117_008.wav	ئىراقنىڭ ئەسلىدە ساپمۇساق ئون بوئېڭ ئايروپىلانىنىڭ بەشى ئامېرىكا ئەسكەرلىرى تەرىپىدىن ئولجا سۈپىتىدە پارچىلىۋېتىلىپتۇ 
data\M117_009.wav	پەلسەپە تارىخشۇناسلىرى خايگېرنىڭ ئويلىنىشتا ئۆتكۈزگەن ئالتە يىلىنى ئۇنىڭ ھاياتىدىكى ئەڭ ئالدىراش ئەڭ مۇھىم ۋاقتى دەپ قارىغان 
data\M117_010.wav	بىر تۈركۈم مول تەجرىبىلىك دىكتورلار پروگرامما رىياسەتچىلىرى مۇخبىرلار ۋە رېژىسسورلار بارلىققا كەلدى 
data\M117_011.wav	دۇنيا بوكىسچىلار كېڭىشى يېقىندا بوكس پادىشاھى لېۋېس بىلەن كىرىژچېنكونىڭ مۇسابىقىلىشىدىغانلىقىنى جاكارلىدى 
data\M117_012.wav	ئاپتونوم رايون بويىچە ئۈچ مىڭ تۆت يۈز ئەللىك بەش مېيىپ يېڭىدىن ئىشقا ئورۇنلاشتۇرۇلدى 
data\M117_013.wav	نەتىجىسى ئاساسىي ئورۇندا تۇرىدۇ يېتەرسىزلىكىمۇ ئاز ئەمەس بۇ باھا ئادىل بولغاندۇر 
data\M117_014.wav	بىر مىڭ بەش يۈزدىن ئارتۇق يولۇچى ۋە پاراخوت خادىمى دېڭىزغا غەرق بولدى 
data\M118_001.wav	چېرچىل بىلەن لىنكولىن ھازىرقى بەزى جامائەت ئەربابلىرىدەك ئۈزلۈكسىز تۈردە تەنقىدكە ئۇچراپ تۇرغان 
data\M118_002.wav	ئاشخانىمىزدا گاڭپەن شوۋىگۈرۈچ ھورنان پۇرچاق سۈتى قوتۇرماچ قازان نېنى تۇخۇم قورۇمىسى قاتارلىقلار بار 
data\M118_003.wav	ئۇ ئېكراننى قەدەممۇ قەدەم سۈرۈپ ئىككى مىتىردەك يىراقلاتقان بولسىمۇ لېكىن يەنىلا فلۇئورېسىسېنت يورۇقلۇقى چاقنىدى 
data\M118_004.wav	خوتۇنى رامىيە بىلەن قىزى سەفەف كۈتۈلمىگەن ۋەقەنىڭ يۈز بېرىشىدىن قورقۇپ سەھافنىڭ يېنىدىن نېرى كەتمەيدىكەن 
data\M118_005.wav	ئامېرىكىلىق ئاخباراتشۇناسلاردىن دېفرې ۋە دېننىس ئۆلچەم تەلىماتى ۋە ئامىل تەلىماتىنى تاشلاپ ئۇلارنى پاكىتنىڭ ۋەزنىگە يىغىنچاقلىدى 
data\M118_006.wav	ئۇ پويىز شوپۇرىنىڭ مەسلىھەتىنى پەرۋاسىزلا قوبۇل قىپتۇ 
data\M118_007.wav	بۇ جاھاندا ھەممە نەرسە ياشنىغاي 
data\M118_008.wav	يىگىرمىنچى مارت ئەتىگەندە سىرتتا پوجاڭزا ئېتىۋاتقىنىنى ئاڭلاپ يېڭىدىن بىرەر دۇكان تىجارەت باشلىغان ئوخشايدۇ دەپ ئويلاپ قاپتىمەن 
data\M118_009.wav	بۇ ئەيىبلەش پولشا زۇڭلىسى لېشېك مىلار پارتىيە ئىچىدىكى چىرىكلىشىشنى تەلتۆكۈس يوقىتىشنى جاكارلاپ بىر ھەپتىدىن كېيىن يۈز بەردى 
data\M118_010.wav	دەرۋەقە بۇ چاغدا بىرىنچى دۇنيا ئۇرۇشى پارتلىغاچقا ئۇ ستراسبۇرگ شەھىرىگە بېرىپ نېگاتىپنى ئېلىۋېلىش ئىمكانىيىتىگە ئېرىشەلمەيدۇ 
data\M118_011.wav	تەكلىپلىك ئىشلىتىشكە قاتنىشىدىغان بولسىڭىز بۇ جەدۋەلنى تولدۇرغاندىن سىرت تەرجىمىھالىڭىزدىن بىر نۇسخا قوشۇپ تاپشۇرىسىز 
data\M118_012.wav	بىر تۈركۈم مول تەجرىبىلىك دىكتورلار پروگرامما رىياسەتچىلىرى مۇخبىرلار ۋە رېژىسسورلار بارلىققا كەلدى 
data\M118_013.wav	دۇنيا بوكىسچىلار كېڭىشى يېقىندا بوكس پادىشاھى لېۋېس بىلەن كىرىژچېنكونىڭ مۇسابىقىلىشىدىغانلىقىنى جاكارلىدى 
data\M118_014.wav	ئاپتونوم رايون بويىچە ئۈچ مىڭ تۆت يۈز ئەللىك بەش مېيىپ يېڭىدىن ئىشقا ئورۇنلاشتۇرۇلدى 
data\M118_015.wav	ئەينى چاغلاردا ئاق كېسەللىك خوتەندە ئەڭ يۇقىرى ئۈنۈم بىلەن شىپا تاپاتتى 
data\M119_001.wav	ئىلھام نەسىردىن ئوقۇش باشلاشنىڭ تەييارلىقلىرى ئۈستىدە توختالدى 
data\M119_002.wav	بۇ ئىككى ئىقتىسادشۇناس يىللىق نوبېل مۇكاپاتىغا ئېرىشتى 
data\M119_004.wav	ئۇنىڭ پۇل خەجلەپ بۇ نەرسىلەرنى ئېلىشقا كۆزى قىيمايدۇ 
data\M119_005.wav	ئۇنىڭدەك بىر كىشىدىن ئەل يۇرت رازى بولىدۇ 
data\M119_006.wav	تەقلىدىي ئاۋاز ئارتىسلىرى ئىسقىرتىپ كاككۇكنىڭ سايرىشىنى دورىيالايدۇ 
data\M119_007.wav	ناھىيە تەۋەسىدىكى غازكۆل يېزىسىنىڭ يېنىدا قازانكۆل يېزىسى بار 
data\M119_008.wav	بۇرۇنقى جەبىر جاپالارنى ئەسلىگىنىدە ئاچامنىڭ كۆڭلى قاتتىق بۇزۇلىدۇ 
data\M119_009.wav	نەتىجىدە ھازىر شەھەرنىڭ ئاساسىي مۇئەسسەسىلىرى ئۈزلۈكسىز ياخشىلاندى 
data\M119_010.wav	كېمە قاتتىق چايقالغانلىقتىن ئۇنىڭ بېشى قېيىپ قۇسۇشقا باشلىدى 
data\M119_011.wav	ئۆينىڭ ئىچى پاكىز ھەم چىرايلىق بولۇپ كىشىگە ھۇزۇر بەخش ئېتەتتى 
data\M119_012.wav	ئاپەتكە ئۇچرىغان بىر قىسىم ئاھالە يېڭى ئۆيلەرگە كۆچۈپ كىردى 
data\M119_013.wav	بۇ يېزا ئاقىۋەتتە چوڭ يىغىندا تەنقىدلىنىپ جەرىمانە تۆلىگەن 
data\M119_014.wav	ئۇ يازغان شېئىر مىسرالىرى ئاددىي ھەم ساپ ھېسسىياتقا ئىگە 
data\M119_015.wav	مېيى كۆپ يېمەكلىكلەردىن ئىمكان بار پەرھىز تۇتۇش كېرەك 
data\M119_016.wav	ئۇ گۈرۈچتىكى ئۇششاق تاشلارنى كۆڭۈل قويۇپ تېرىپ چىقتى 
data\M119_017.wav	رىغبەتلەندۈرۈش ۋە مەدەت بىرىش تازا ئوبدان بولمايۋاتىدۇ 
data\M119_018.wav	رېستوران كىشىلەرنى ئۆزىگە ماگنىتتەك تارتماقتا 
data\M119_019.wav	ھازىر شۇنىڭغا تەييارلىق قىلىۋاتىمەن 
data\M120_001.wav	بالىلارنىڭ ئۆپكە ياللۇغى كېسەللىكىگە گىرىپتار بولۇپ قېلىشىدىن ئەنسىرەۋاتىمەن 
data\M120_002.wav	جۇڭگو كوممۇنىستىك پارتىيىسى پۈتۈن مەملىكەت خەلقىنى باشلاپ سوتسىيالىزم يولىدا ماڭماقتا 
data\M120_004.wav	بۇ ئىقتىسادنىڭ ساغلام تەرتىپلىك راۋاجلىنىشىدا شۈبھىسىزكى مۇھىم رول ئوينايدۇ 
data\M120_005.wav	ئاپتور قەشقەر پېداگوگىكا ئىنستىتۇتى ماركسىزملىق ئوقۇتۇش تەتقىقات بۆلۈمىدە ئىشلەيدۇ 
data\M120_006.wav	كابۇلمۇ ئىلگىرىكى مەنىسىز ھەم كۆڭۈلنى غەش قىلىدىغان كەيپىيات بىلەن خوشلاشتى 
data\M120_007.wav	ئۇ ئۆزىنىڭ بارلىق زىھنىنى ئىجادىيەتكە بېغىشلاپ ئالەمشۇمۇل نەتىجىلەرنى قولغا كەلتۈردى 
data\M120_008.wav	شوخ چاتاقچى ئوقۇغۇچىلارنى يالغۇز قالدۇرۇش ھەرگىزمۇ توغرا تەربىيىلەش ئۇسۇلى ئەمەستۇر 
data\M120_009.wav	ئاپتونوم رايونىمىزدىكى تۇنجى قوشكېزەك كلون موزاي ساغلام ئەي بولماقتا 
data\M120_010.wav	مومام بىر ئۆمۈر نامراتلىقتا ئۆتكەچكە ئۇنىڭ نەزىرىدە ھەشەمەتچىلىك جىنايەت ھېسابلىنىدۇ 
data\M120_011.wav	تىزگىنلەش تەدبىرىنى مۇشۇ نىزامدىكى بەلگىلىمە بويىچە ۋاقتىدا قوللانمىغانلار جازالىنىدۇ 
data\M120_012.wav	ئەسلىدىكى پىلانىمىزدا تۇنجى تۈركۈمدە قوبۇل قىلىش خىزمىتىنى ئاخىرلاشتۇرماقچى ئىدۇق 
data\M120_013.wav	خەيرىنىسا كېرەم ساۋەن ناھىيىلىك پىلانلىق تۇغۇت تېخنىكا مۇلازىمەت پونكىتىدا ئىشلەيدۇ 
data\M120_014.wav	ئۇ يوغان مەخلۇقنى ۋۇ سوڭ يەرگە مىقتىۋېلىپ تىرماشقۇدەك پۇرسەت بەرمىدى 
data\M120_015.wav	ھالبۇكى ئۈششۈك ئاپىتى باغۋەنلەرنىڭ ئەجرى ۋە ئۈمىدىنى يەرگە ئۇردى 
data\M120_016.wav	خەلق ئاممىسى بىزنىڭ ئەدەبىياتىمىزدا سۈرەتلىنىدىغان ئاساسلىق ئوبيېكتتۇر 
data\M120_017.wav	ھەرخىل مەشق سوئاللىرى ساۋاقداشلارنىڭ ئوشۇقچە يۈكىگە ئايلىنىپ قالدى 
data\M120_018.wav	ئۇ قىز سۆزىنى ئاخىرلاشتۇرۇپ سىزچۇدېگەندەك ماڭا تەلمۈرۈپ قارىدى 
data\M120_019.wav	ئۇ ياشىسۇن شەرق مەدەنىيىتىنىڭ گۆھىرى مۇقام دەپ توۋلىۋەتتى 
data\M120_020.wav	ئامېرىكا ئارمىيىسى ئىراقلىقلارنى سادامنىڭ ئۆلگەنلىكىگە ئىشەندۈرۈش ئۈچۈن شۇنداق قىلىۋاتىدۇ 
data\M121_001.wav	ئۇنىڭ جان پىدالىق بىلەن خىزمەت قىلىش روھى مەڭگۈ ئۆگىنىشىمىزگە ئەرزىيدۇ 
data\M121_002.wav	شۇنىڭدىن باشلاپ ئۇنىڭ ئائىلىسىدىكى تۆت جان كىشى يۆلەنچۈكسىز قالغان 
data\M121_003.wav	توقۇمىچىلىق سېخى پەسىللىك كۆچمە قىزىل بايراققا ئېرىشتى 
data\M121_004.wav	سۈرەتتە ئابدۇراخمان ھاجىم ئۈزۈم تېلىنى پەرۋىش قىلماقتا 
data\M121_005.wav	يەر ئاستىدىكى كولباسا ئىشلەش ئۆيىدە سېسىق پۇراق گۈپۈلدەپ تۇراتتى 
data\M121_006.wav	پەن تېخنىكا خەۋەرلىرىنىمۇ پىلانلىق مەقسەتلىك ھالدا ئورۇنلاشتۇرىدۇ 
data\M121_007.wav	ئۇ جاھىللىق قىلىپ كېتىمەن دەپ تۇرۇپلىۋالدى ھېچكىم ئۇنى ئېپقالمىدى 
data\M121_008.wav	دۇنيادا يەنە بىرمۇنچە تارىخىي شەخسلەر مۇزېيى بار 
data\M121_009.wav	ئۇ تەنتەربىيە ئوقۇتقۇچىسىنىڭ تەسىرى بىلەن ۋاسكېتبول ئويناشنى ياخشى كۆرۈپ قالدى 
data\M121_010.wav	بۇ قېتىمقى ئېغىزچە ئىمتىھاندا كۆپچىلىكنىڭ دېكلاماتسىيە ئىقتىدارى تەكشۈرۈلىدۇ 
data\M121_011.wav	ئايىقىڭىزنىڭ بوققۇچىنى چىگىشنى ئۇنتۇپ قاپسىز 
data\M122_001.wav	پىلانىمنى بۆلۈم رەھبىرىمىزگە دەپ رۇخسەت ئالغاندىن كېيىن ئىشقا كىرىشتىم 
data\M122_002.wav	سانسىزلىغان بايرام پانوسلىرى تيەنئەنمېن راۋىقىنىڭ ھەيۋەتلىك شەكلىنى نامايان قىلغانىدى 
data\M122_003.wav	ھازىر پەقەت يۈزەكىلا پەرەز قىلالايمىز 
data\M122_004.wav	شەھىرىمىزنى تېخىمۇ گۈزەل تېخىمۇ باياشات تېخىمۇ زامانىۋى شەھەر قىلىپ قۇرۇپ چىقىشتىن ئىبارەت 
data\M122_005.wav	زاۋۇتتىكى يەم خەشەكلەرنى ئېلىشىغا سېتىپ بانكىدىكى بارلىق ئامانەت پۇلنى ئېلىپ غايىب بولدى 
data\M122_006.wav	دوختۇرلارنىڭ جىددىي داۋالىشى نەتىجىسىدە ئۇنىڭ ھاياتى ساقلاپ قېلىنغان بولسىمۇ بېلىنىڭ تۆۋىنى پالەچ بولۇپ قالدى 
data\M122_007.wav	بۇ دۆلەتنىڭ مۇھىتى گۈزەل شەھەرلىرى ئاۋات بولغاچقا نۇرغۇن داڭلىق كىشىلەر شۋېتسارىيىگە كېلىپ ئىگىلىك تىكلەيدۇ ياكى خاتىرجەم تۇرمۇش كەچۈرىدۇ 
data\M122_008.wav	بەشبۇرجەك بىنا تىلغا ئېلىۋاتقان ئالاھىدە قىسىم ئەزىمەتلىرى رامۇسفېلد دەۋرىدىكى ئەڭ چوڭ يەڭگۈچى بولۇپ قالدى 
data\M122_009.wav	ئاتمىشىنچى يىللاردىن بۇيان ھەرخىل پوچتا ماركىلىرىنى بېسىپ تارقىتىش بىلەن كۆپلەپ سىرتقى پېرېۋوت توپلىغان 
data\M122_010.wav	دۆلىتىمىز ئەمگەكچى خەلقى كومپاس پارتلاتقۇچ دورا قەغەز ۋە مەتبەئەچىلىكنى ھەممىدىن ئاۋۋال كەشىپ قىلدى 
data\M122_011.wav	يۇقىرىقى سوئال ۋە ئۇنىڭ جاۋابى كىشىنى راستتىنلا ھەيرانلىققا سېلىپ ئەجەبلەندۈرمەي قالمايدۇ 
data\M122_012.wav	شىنجاڭ جامائەت خەۋپسىزلىك چېگرا مۇداپىئە باش ئەترىتى نامراتلارغا ئەمەلىي ئىش قىلىپ بەردى 
data\M122_013.wav	بۇ قېتىمقى ئوت ئاپىتىدە مۇناسىۋەتلىك خادىملارنىڭ جاۋابكارلىقىنى جەزمەن سۈرۈشتە قىلىش كېرەك 
data\M122_014.wav	بۇ قېتىمقى سۆھبەتنىڭ مۇنداق ياخشى ئۈنۈم ھاسىل قىلىشىنى ھەقىقەتەن ئويلاپ باقماپتىكەنمىز 
