data\F001_001.wav	biz nechche yil tirishish arqiliq bu qaqas yerni axiri munbet étizgha aylandurduq 
data\M054_029.wav	tutqaqliq késili éplépsiye depmu atilidu u ménge funksiyisining tuyuqsiz qisqa muddet ichide qalaymiqan bolushi tüpeylidin qozghilidighan késellik bolup intayin murekkep bolghan birxil uniwérsal késel 
data\M054_030.wav	qorqunchiliqtin sübhallani oqumaqchi bolup aghzini qanche ömellisimu chishliri kasildap zadila zuwan sürelmidi 
data\M054_031.wav	mawu qoymichilarning ustilighini körmemdighan dédi sawut aka éghir uhsinip özümning qochqirini özümge sétiptu emesmu 
data\M055_001.wav	exmet traktorni ot aldurup jipning aldigha ekilip toxtatti hemde unimighinimgha qarimay bokyurni qolumdin élip özi chatti shundaq qilip axiri yolgha chiqtuq 
data\M055_002.wav	öyde déhqanchiliq dorilirini saqlash cheklinidu déhqanchiliq doriliri bilen öyni dézinfiksiye qilishqa qurtlarni öltürüshke chiwin yoqitishqa téximu bolmaydu 
data\M055_003.wav	yaponiye aptonomiye tébbiy pen aliy mektipidiki tégyofo doktorning doklatida körsitilishiche rifampin türidiki dorilarni hamilidarliq mezgilide ishlitishke bolmaydiken 
data\M055_004.wav	shuni qisqichila éytip ötmekchimizki hoquq intayin muhim ijtima’iy munasiwet we qanuniy imtiyaz katégoriyisi bolup jem’iyetning byurokratliq tüzülmisini berpa qilishtiki yuqiri töwen imtiyaz qurulmisini ornitishtiki iqtisadiy we ilmiy bayliqlarning teqsimlinishi we özgirishini emelge ashurushtiki we siyasiy nishanning ishqa ashurulushini ilgiri sürüshtiki wasitidur 
data\M055_005.wav	wallon rayonidiki aliy mektepler lézh uniwérsitéti yéngi léwén uniwérsitéti flandér rayonidikiler léwén uniwérsitéti xént uniwérsitéti qatarliqlardur 
data\M055_006.wav	taylor we fréyzér üchün barliq sezgülerning hemmisi oxshash 
data\M055_007.wav	bundaq ghelite oxshashliq méni rastinla chöchütti 
data\M055_008.wav	pelsepe kitabliridin ürküp ketken qollirim uning waraqlirini asta échishqa sézimini yoqitay dep qalghan közlirim qurlar üstide heriketlinishke bashlidi 
data\M055_009.wav	mingbégining qoru jayi katta derwaziliq öyliri tünglünglük hoyla ichi tal barangliq 
data\M055_011.wav	ziyawudun orma naxshisi éytmaqta reyhan’gülning yüriki jigh qilip qaldi 
data\M055_013.wav	béshigha sokna shepke putigha kona tetür bashliq bajin’gir kiygen oqughuchi yigit déhqan atliri bilen teng yügürüp uzun tüzni tügetti 
data\M055_014.wav	we’eleykum he nuri chopchongla yigit bolup qapsen’ghu 
data\M055_015.wav	uning sharapitidin ni ni ishlar bolup moskiwiski bobruk kongka éléktirlar peyda boldi 
data\M055_016.wav	u zatning miftahil ölüm dégen esiri méngemde bar 
data\M055_017.wav	ghénika tasla qalduq ésh térighili ömilep ménginglar dése he’e deydu danggal yenglar dése maqul deydu bir biringlarni urunglar dése yaq démeydu 
data\M055_018.wav	künesning narat dégen yéridin ötüp xoshut qara sheherlerni alghili bolidu 
data\M055_019.wav	jang siling u yerdiki baylar dindarlargha biz silerge ishinimiz dep ular bilen apaq chapaq bolup yürgüdek xix lyu bingdéning doklati buning eksiche 
data\M055_020.wav	dadam yamaqchi kech kirgüche mokidek midirlap mükchiyip olturup direj bilen yingnisige gep qilidu 
data\M055_021.wav	wizh qilghan awaz bilen teng qar üstide bir tal chogh pirqiridi bu oq idi 
data\M055_022.wav	tutiya bolup ketti péshinglarni közümge sürtey izinglargha bash qoyup sejde qilay 
data\M055_023.wav	tamamen dez ketken hali qalmighan bir ölkini bizge tapshurup berdi 
data\M055_024.wav	uchisigha qama yaqiliq en’gliye söknisidin tashlan’ghan juwa kiygen keke saqal ora köz oruq adem élixan törem idi 
data\M055_025.wav	golubi powséy moskwi qatarliq rus yawropa kitabliridila teswirlen’gen graf kinezler hayati nurining köz aldida peyda boldi 
data\M055_026.wav	medristiki dersxanisida olturup ulugh kitablardin ders éytsighu xosh lebbey dep olturar iduq 
data\M055_027.wav	emma qandaqla bolsa zalim hökümetning boyunturuqidin qutulup beg ghojilarning noxtisigha tutulidighan ish bolmaydu 
data\M055_028.wav	yigitler chemberchas baghlan’ghan rozi mollini döshkelep uning aldigha élip kélishti 
data\M055_029.wav	xuyzulardin maxungshyang bilen magojünni mongghul chongliridin damdin chadni shibe mötiwerliri bilen bir qatarda yéngi hökümetning hey’et ezaliri terkibige kirgüzdi 
data\M055_030.wav	yareb dégen redif bilen ghezel sheklide yézilghan bu shé’ir mundaq idi 
data\M055_031.wav	mehmut xoja özbékchini mumkinqeder uyghurchilashturup ürümchidiki mötiwerliridin tahir beg exmetjan heyder ependi mensurjanbay xuseyin chanshéw qatarliq bir munche kishilerning namlirini derhal tilgha élip özining shu kishiler bilen sowét konsuli namidin elchilikke kelgenlikini bildürdi 
data\M056_001.wav	beziler üchün wetenperwerlik döletke mutleq sadaqetmen bolushtur 
data\M056_002.wav	meshhur turpan üzümi xelq’aradiki dostlarning yaxshi bahasigha érishti 
data\M056_003.wav	aghzimni achsamla qorsaq köpükidin bashqa gep chiqmaytti 
data\M056_004.wav	uningdek bir kishidin el yurt razi bolidu 
data\M056_005.wav	bu chet elliklerning kétishi telep qilin’ghan möhlet bolushi mumkin 
data\M056_006.wav	uning chapinidiki mis tügme kün nurida yaltirap közni qamashturatti 
data\M056_007.wav	burunqi jebir japalarni esliginide achamning köngli qattiq buzulidu 
data\M056_008.wav	uchquchi ayropilanni qondurghanda bizge yerde uzaq turmanglar dédi 
data\M056_009.wav	su téjesh tedbirliri arqiliq ichki yoshurun küchni qézishqa bolidu 
data\M056_010.wav	xewerlishish kabillirini oghrilash zor iqtisadiy ziyan élip keldi 
data\M056_011.wav	bextlik nikah uzaq ömür körüshtiki halqiliq amillarning biri 
data\M056_012.wav	ottura etretning bu mewsumluq xizmet pilani ishlinip boldi 
data\M056_013.wav	u gürüchtiki ushshaq tashlarni köngül qoyup térip chiqti 
data\M056_014.wav	subyéktiwizmliq shexsiyetchilik uning mahiyiti 
data\M056_015.wav	ottuz yette ademni guangdunggha bérip ishleshke ewetti 
data\M057_001.wav	sabit damollam esli atushluq kishi bolup türkiye erebistan misir we hindistan tereplerni körgen shundaqla bir qanche kitablarni telif qilghan zor alim iken 
data\M057_002.wav	uning bilek muskulliri xuddi sportchilarning buljung göshliridek köbjüp turatti 
data\M057_003.wav	shundaq künlerning biride yene el yatar chaghda héliqi dök ayal yene chérkaw derwazisi aldida peyda boldi 
data\M057_004.wav	ottura yashliq kishi yérim uyghur yérim özbék teleppuzida sözlep özini qeshqerdiki sowét konsulxanisining mes’ul katipi miradil qasimow hemrahini bolsa yol bashlighuchi kishi dep tonushturdi 
data\M057_005.wav	jamaning ichide bolsa hajim mehmut muhiti sabit damolla bashliq herbiy mülkiy erbablar we yurt mötiwerliri birinchi septe bashlirini égip olturup yoghan sellilik qéri imamning xutbisige ixlas bilen qulaq salmaqta idi 
data\M057_006.wav	xuda özüngge amanet chuh sayit atqa qamcha urup qoruq chatqal arisidiki tar chighir yol bilen quyundek chapti 
data\M057_007.wav	burnidin birmunche qan qeqechliri chiqip aghzi burni boghuzi yéniklep dimaghliridin hawa ötüshüp méngisi xéli segidep qaldi 
data\M057_008.wav	jümlidin ular kichik tuxrilar bolup chaqiliq rayonining ahalisi déyildi biz mana bulargha asasen chaqiliqning eyni waqittiki ahalisi chumullar emes sériq uyghurlar ikenlikini jezmleshtürimiz 
data\M057_009.wav	xoten sak yéziqidiki wesiqide kadaka tübütche yadikarliqlarda kadag dep yézilghan 
data\M057_010.wav	shimalda beylongduy yoli bar 
data\M057_011.wav	shunga sorun ehlige hözür éytip özining salametliki saz chélip naxsha éytishqa yar bermeywatqanliqini chüshendüridu 
data\M057_012.wav	türkiye alimliridin ibrahim kafes oghli heqiqeten türkiy tilliq xelqler jem’iyitide shamanliqqa oxshaydighan bir étiqadning mumkinliki üchün yazma menbe mewjut emes dédi 
data\M057_013.wav	soghdiyanining shimali étil deryasi boylirida bolsa até’iz qasar baxu péchenek juxey habéchqatarliq qowmlar bolup üch tümenche leshkiri bar 
data\M057_014.wav	uningdin bashqa qawsilqan qamijan abdushükür muhemmet’imin atarliq tenqidchilermu po’éziye prozichiliq dramatorgiye uyghur kinochiliqi qatarliq sahelerge béghishlan’ghan edebiy obzor teqriz tetqiqat maqalilerni élan qilip jem’iyette belgilik tesir qozghidi 
data\M057_015.wav	beni isra’il sürisi atmishinchi ayiti saffat sürisi bir yüz ikki bir yüz üch bir yüz töt bir yüz beshinchi ayetliri pethi sürisi yigirme yettinchi ayiti chüsh allaning insanlargha bergen ulugh némiti 
data\M057_016.wav	ular her qitim yipshén chaqnighanda warqiriship kökke rehmet iytip turghan yerlirini terk itidu we qilichlirini oynitidu 
data\M057_017.wav	bu xil tipik qurghaq muhit bir nechche yüz yildin kiyin tipik bostanliq landishaftini barliqqa keltürdi 
data\M057_018.wav	baharda untusa ghurbet künini qaraqchi alghüsi kiygen tonini 
data\M057_019.wav	mongghul kishi xuang katipnng sözini örüp biz üchün eng aqlanilik amalning bariche ten jazasidin qutquzush didi 
data\M058_001.wav	yigit elem hesret ichide yash töküp dixoadin ayrildi 
data\M058_003.wav	shu küni bir ming toqquz yüz yetmish yettinchi yili xarwardni püttürgen mikro sofitning bash dériktori sitéf bolmérmu géytisning nutiqini anglidi 
data\M058_004.wav	moskwa shehirining bashliqi luzhkow alahide chiraghliq saqchi mashinisini zungtung zungli we bash poptin ibaret üchla kishi ishlitishke bolidu dédi 
data\M058_006.wav	yighinda jé ké pé shinjang uyghur aptonom rayonluq yettinchi qurultiyi mu’awin bash katiplirining isimliki maqullandi ular beyjijyé ayup téyip jangmingli sungxaw qatarliqlar idi 
data\M058_007.wav	igilinishiche gérmaniyining düsséldorftiki bir meslihet bérish shirkitining mexsus junggo yaki gérmaniye mehsulatlirigha chet elche isim qoyush kespi bar iken 
data\M058_008.wav	qararda rosiye tinchliq saqlash qisimi bilen bé dé té közetküchiler ömikining abxaz rayonidiki muhim roli mu’eyyenleshtürülgen hem groziyining tehdit xaraktérlik heriket qollinishtin saqlinishi telep qilin’ghan 
data\M058_009.wav	turuntudiki bir xenzuche axbarat wasitisining bash muherriri jékéjiya öz qarishini tilgha élip awwal in’glizche gézittiki doktor jyanggobingning ölüwélish weqesi dégen mawzuluq xewerdin neqil keltürüp lafxid junggoning muddi’asidin endishe qildi dédi 
data\M058_010.wav	amérikidimu mushundaq orun bolup stéfén xadléy dégen kishi del mushundaq wezipide iken 
data\M058_011.wav	bush bilen ikkinchi oghli yeni wérginiye shtatining bashliqi jébning siyasiy sehnide bash kötürginidin bashqa qalghan perzentliri nami chiqmighan adettiki kishiler idi 
data\M058_013.wav	mute’essiplerge mayil xodsun tetqiqatxanisining mes’uli kénnét wéstén iran we suriye bilen yene söhbetlishish toghrisidiki teklip üstide toxtalghanda mundaq dédi 
data\M058_014.wav	nejibulla gorbachéwning yardimide bir mezgil afghanistan zungtungi bolghan 
data\M058_015.wav	bu intayin soxta ösken zeytun derixi bolup derexning yénidiki wiwiskigha junggo süriye dostluq derixi dep yézilghaniken 
data\M058_016.wav	bu yerde bérbér to’arég murab qatarliq milletler bar 
data\M058_017.wav	biz jogngoning ayropilan yasash we uchush sahesidiki éhtiyatchanliqini qandaq seweblerge yighinchaqlishimiz kérek 
data\M058_018.wav	ejellik yéri buning netijiside sen bizge te’elluq menpe’et bashqilarning chöntikige chüshüp kétidu sen biz bolsaq heqliq nésiwimizdin ayrilip ashu rowuk péti qéliwérimiz 
data\M058_019.wav	halbuki sen ata anining nesihetini qülaqta tutush perzent üchün perz dep nechche ret éytqan turuqluq emelde xiro’in tütünige esir bolup paskiniliq kochisida laghaylap yurseng bu qilmishing bilen sen munapiqliq qilghan bolisen 
data\M058_020.wav	toshqan pastéréllyuz késilini pénsilin sitréptomitsin sulfanilamid qatarliq dorilarni ishlitip késellikning aldini alghili dawalighili bolidu 
data\M058_021.wav	ultira binepshe nur téridin ötüp mikro qan tomurlargha kirip yettinchi dihédro xoléstérinni witamin üch ke aylanduridu buning bilen kaltsiy fosforning normal madda almashturushini ishqa ashurup söngekning yétilishige kapaletlik qilidu hemde söngek yumshash késilining aldini alidu 
data\M058_022.wav	rusiye mutif chong imam birleshmisining katipi gatsiyewaning moskwa waqit géziti muxbirigha éytishiche sowét parchilan’ghandin kéyin moskwada din’gha ishinish pa’aliyetliri eslige kélishke bashlighan musulmanlarmu meschitlerge yighiliship namaz uqushni bashlighan eyni waqitta moskwada qanchilik musulman barliqi nezerge élinmighan sowét dewride hökümet islam dinini qurutuwétishni qarar qilghan bolup eger kimning öyide qur’an bayqilip qélinsa gulag dégen bir kolxozgha palinip emgek bilen özgertilidiken 
data\M058_023.wav	shotlandiyining padishahi aliksandir yardin chüshüp kitip qaza qilghandin kiyin shotlandiyining xan textige warsliq qilish norwégiye qan sisitimisidiki melike magritning qoligha qalghan bu qizning apisi shotlandiye padishahi aliksandir ikki ning qizi bolsimu dadisi norwégiyening padishahi elik idi 
data\M059_002.wav	men bularni körüp ixtyarsiz köknur munbiridiki inkaslarni shulargha silishturghum kep qaldi köknur munbirige yézilghan maqale eserlerning süpiti we sewiyisi bashqa munberlerge yézilghan eserlerdin yuqiri turidu ulardin qélishmaydu 
data\M059_003.wav	mu ellim bizge makswél iskender zulqerneyn adam smit boliwar krumwél awgust plank réntgén arandéz péwsop grum qatarliq shexislerning tarixini sözlep berdi 
data\M059_004.wav	ularning tonushiche aqquza na’ojoz toqti yultuzini insanlargha hayati bexsh ataqilghuchi ila hining bash kötürüp chiqqan küni dep qaraydu 
data\M059_005.wav	bu sheherde demeshq kolombo angkor baghda ban’gkok shehiri féz xartum shtabi washin’gton nyu york san fransisko sé’attlé qatarliqlar qatarliq sheherdin kelgenler bar 
data\M059_006.wav	qushlarning simwulluq menisi öz renggini öngütmigen asasta xelq foliklurida shundaqla xelqning yoshurun ang qatlamlirida öz ipadisini tépip keldi 
data\M059_007.wav	uyghur xelqi bu yéziq arqiliq özlirining alaqilishish éhtiyajining höddisidin chiqipla qalmay belki altun yaruq chüshtani ilik big qatarliq meshhur eserlerni mushu yéziq arqiliq xatirilidi 
data\M059_008.wav	amérika qoshma shtatlar agéntliqi bilen zogbiy tekshürüsh apparati birlikte élan qilghan tekshürüsh doklatida körsitilishiche amérikiliqlar barghanséri junggoni dost emes eksiche düshmen we riqabetchimiz dep qarawétiptu 
data\M059_009.wav	yawropa alem qatnishi idarisidiki alim xépnérning éytishiche bu sinaq türini yolgha qoyushtiki asasiy meqset ademning alem boshluqida pa’aliyet élip barghandiki berdashliq bérish iqtidarini tekshürüsh shundaqla yüz bérish éhtimali bolghan xeterlerni igilesh üchün iken 
data\M059_010.wav	edib öz hayatida chahar diwani ferhad shérin seddi iskender lisanutteyr lugheteyn mehbubul qulup weffiye haleti pehliwan muhemmed qatarliq eserlerni yazghan 
data\M059_011.wav	ular mandéla shéslo kasradalarning ölümige qandaq inkas qayturushi kérek 
data\M059_012.wav	méning oynighan topumni körünglar 
data\M059_014.wav	transport heqqi ambar zapisi we qerz pul qatarliq tennerx bésimi tüpeylidin paxtining otturiche soda bahasi hertonnisi töt yüz ming bolghan 
data\M059_016.wav	massazh bergende heyzning köp kélishi toxtaydu 
data\M059_017.wav	urugway sherqiy qirghaq jumhuriyitining zungtungi tabara wazchuz üchinchi féwral tebrik télégrammisi ewetti 
data\M059_018.wav	fransiyining birinchi dunya urushigha qatnashqan eng axirqi eskiri lazhar péng bir yüz on yéshida wapat boldi 
data\M059_019.wav	fehronisa xanim sendin xapa bolup qalghanliqini éytti 
data\M059_020.wav	belbéghimda uning tügüklük qeghizi bar 
data\M059_021.wav	ular magabizos sodanis qatarliq dahiylar idi 
data\M059_022.wav	bu ikki milletning ziddiyiti bashtin axir tügimidi eng axiri yene hégrada partlidi 
data\M059_023.wav	mak donna xiglanliq déhqanning oghli 
data\M059_024.wav	uningda püf démey kap qilip yutuwélish ehwali nahayiti roshen iken 
data\M059_025.wav	gérmaniyilik doxtur kox késellik ochiqidin tubérkulyuz baktiriyisini ayrip chiqidu 
data\M059_026.wav	shimaliy wéy padishahimu lyangbawni elchi qilip ewetip bir chalghu eswabi sekkiz muzikant on top qizil choz alte top renggareng shayi sowgha qildi 
data\M059_027.wav	miladiyining ikki yüz tötinchi yili jurjan atamani sellan tughla deryasi wadisini merkez qilghan tölöslerge hujum qilip ularning zéminigha bésip kirdi hemde qangqillarning birnechche qebilisini shuningdek hunlarning qalduq qisimlirini özige qoshuwélip tughla deryasining qirghiqidiki ötüken téghida bargah qurdi we özini churtugh qaghan dep atidi 
data\M059_028.wav	tekshürüsh doklatida körsitilishiche oqughuchilar her küni mektepte jiddiy bir künni ötküzgendin bashqa köp waqit serp qilip mektep tapshuruqi we a’ile bashliqi orunlashturghan derstin sirtqi tekrar tapshuruqini ishleydiken tekrar kursi we kurzhiklargha qatnishidiken 
data\M059_030.wav	yéqin bérip qarisaq aptomobildiki mayliship béqsip ketken töt tungning biri ashqan tamaq qorumilar bilen toshup boluptu 
data\M060_001.wav	chilan böljürgen ebnos kallekbesey qapaq much turup köki pédigen yangyu tatliqyangyu kök chay qatarliqlarda witamin mol 
data\M060_002.wav	bir yüz beshinchi esirde chawshyen alimliridin liziching senwin shins shuju qatarliq kishiler chawshyen til tawushigha asasen xenzuche yéziq fonétikisidin paydilinip on yette üzük tawush we on bir sozuq tawushtin terkib tapqan tawush belgilik bir xil yéziqni tüzüp chiqqan 
data\M060_003.wav	u chaghlarda mekteplerning xizmitini tekshürüsh intayin inchike emeliy élip bérilatti hazirqidek ishxanigha soliniwilip bir döwe san sifir arxip bilen jédelliship künni kech qilidighan bola bolmas xulase qilip özini we bashqilarni aldap ötidighan ishlar yoq déyerlik idi 
data\M060_004.wav	fré’ud élip kelgen meniwi bohran bilen öz izidin chiqip ketken nishansiz hayatini qiziqishini fransiye peylasopi zhan zhak sartning qoyuq mewjudiyetchilik pelsepe eserlirige buridi 
data\M060_005.wav	timsah yilan yunid yeni at qoy béchin yeni maymun taqoghu yeni toxu ét yeni it tonküz yeni tongghuzlarning her biri bir yil üchün isim bolup qalghan 
data\M060_006.wav	tebi’etni we kishilerning erkinlik muhebbet turmush halitini medhiyleydighan su muz bayrimining neghmilirimu yashisun tümen ming yillar yashisun dégendek xanni medhiylep xan’gha uzun ömür tileydighan uyun’gha mejburi özgertildi 
data\M060_008.wav	ap’aq ghoja öz waqtida ashu ilimdarlarni öltüriwetmigen bolsa belkim bizning arimizdin niyoton éynishtiyinlar chiqip atom bombisi yasap partlitip dunyani weyran qilghan bolushi mumkin idi 
data\M060_009.wav	firaryning qildighan qiliq tapalmay yigirme yéshidila ölüm yolni tutqinigha qarighanda dejjalning azdurush hiylisining küchimu cheklikken buninggha tayinip axirqi zamanni emelge ashurush mumkin emestek turidu 
data\M060_010.wav	öz dewrining keng bilimlik alimi pütün ömrini büyük ilmiy ishlargha béghishlighan yétekchi bilimdani bolghan mehmud qeshqiri türkiy xelqler yashighan keng jughrapiylik da’iride on nechche yil aylinip yürüp sansizlighan yéza qishlaq we sheherlerni bipayan taghu yaylaqlarni xilmu xil yurtlarni kézip özining bizning dewrimizge qeder yétip kelgen bibaha kitabi üchün matériyal toplap yürginide yuqiriqi edebiy yadikarliqlar bilenmu uchrashqan 
data\M060_011.wav	birma teshwiqat ministiri jöshen yerlik muxbirgha mundaq dédi hökümet pat arida ötküzülidighan omumning awazigha qoyushini barliq küchi bilen adil élip bérishqa tirishidu méningche muxbirlarni hemkarlishishqa muraji’et qilghanda bu qétimqi omumning awazigha qoyushi muweppeqiyetlik bolidu 
data\M060_012.wav	bosh elwette robért gétsini ramosféldning ornigha dessitip amérikining siyasitini qaytidin oylishishqa righbetlendürüsh hem yéngi bir nöwetlik parlamént bilen dostane munasiwet ornitishqa purset yaritishni ümid qildi 
data\M060_013.wav	bu hayat waqtida ach közlük qilip birawlarning mal mülikini öziningki qiliwalghan we méhnet qilmay kün kechürgini üchün ömürwayet shu éghir tashni dügilitishke mehkum qilin’ghan karinflik iken 
data\M060_014.wav	tang étip qarliq choqqilardin chéchilghan quyash nurliri aq shayigha bésilghan zerdek yaltirashqa bashlighanda bötöti jilghisi xuddi uzaq yillar uyqugha bend qilin’ghan tilsimattek jimjit yatatti 
data\M060_015.wav	eynektek sidam bash zhung arghamchigha oxshaydighan qash bir bagh bédidek saqal üstelning yériqidek éghiz sapsériq hinggayghan ikki chish köründi 
data\M061_001.wav	pilan tüzülgendin kéyin gérmaniyining qomandanliq shtabi urush pilanining ishenchlikliki we ré’alliqini tekshürüp béqish meqsitide bir ming toqquz yüz qiriqinchi yili yigirme sekkizinchi noyabirdin üchinchi dékabirghiche sosnda keng kölemlik herbiy manéwir ötküzdi 
data\M061_002.wav	platonning shagirti éwdukus alem modéli bolghan merkezdash sharni gé’ométiriyilik shekilde layihilep chiqip pütün alemning yer sharini merkez qilidighanliqini quyash ay we besh chong seyyare bilen yultuzlarning ayrim ayrim halda süzük merkezdash sharning post qatlimigha qoshulup yer sharini chöridigen halda tekshi aylinidighanliqini perez qilghan 
data\M061_003.wav	turmushimizda aqmuch qarimuch zenjiwil qowzaq darchin moza qatarliq issiqliqqa mayil dora dermeklerni yumshaq soqup tére yüzige tekshi chépilidu 
data\M061_005.wav	güzel sen’et dersni öginishte uzaq mezgildin buyan ortaq tonush shekillenmigechke penning orni heddidin ziyade artuq tekitlinip güzel sen’et kespiy bilimlirige we iqtidarlirigha heddidin ziyade ehmiyet bérilgen 
data\M061_006.wav	muhemmed eleyhissalamning keynidikiler nyuton eysa’eleyhissalam kungzi pal seylun kolombu éynishtéyn markis pastér galliy arstotil lénin musa eleyhissalam chin shixuang awghust maw zédung chinggizxan éwklid martén lyotér kopérnik wat impérator iskender washin’gton qatarliqlardur 
data\M061_007.wav	shipaxanimizning qurghuchiliridin biri bolghan péshqedem téwip merhum muhemmet’éli axun xelpitim mezkur késellik üstide bir qeder chongqur izdinip doxturxanimizgha ziqqini dawalashtiki ünümlük rétsépi funbeni qaldurghan idi 
data\M061_008.wav	men kitabimda bu pakitning wujudumda chéxofche girwek tesiratini qandaq urghutqanliqini shundaqla yene bir jehette qandaq qilip özümdiki eyniyetke guman qozghighanliqini tepsiliy teswirlidim 
data\M061_009.wav	su sümürüshtin awwal diwari pürleshken halette shekli qa’idisiz su sümürgende köpüshüp éllipissimandin ölchemlik chember shekilge kélidu kesme yüz yönilishi boyiche uziraydu 
data\M061_010.wav	biraq seburining ömri behrul ensab ni axirlashturushqa yar bermigenliktin shagirti qazi muhemmed sayim sofi’allar yarigha uni dawamlashturushni tapshurghan hemde yüsüp xas hajipning wapat bolghan yilnamisini qebrigah ornini shu eserge kirgüzüp qoyushni wesiyet qilghan 
data\M061_011.wav	sekkizinchi ayda anaghay mofo chüfén qatarliqlar ordigha olpan tapshurup qudilishishni yene telep qildi 
data\M061_012.wav	aratürük terepte sadiq qormal bashchiliqidiki qozghilangchilardin yéngilip sheherge chékinip kéliwatqan ikki tuen yeni texminen ikki ming chérik shu küni axshimi köshöte éghizida qon’ghanidi 
data\M061_013.wav	mextumsula yaghach ayaghlargha süt hariqini toldurup nöwkerlerge bir birlep sunup hemmisini mest qiliwétiptu 
data\M061_014.wav	tashqirida soghuqning shunche qattiqliqigha derwaza aldidiki ikki tüp shemshadning qar muz bilen qaplinip ketkinige qarimay zal gürkirep köyüwatqan hollandche meshning issiqidin we partiye teshkilati chaqirghan matem yighinigha qatnishiwatqan alte kishining tiniqidin issip ketkenidi 
data\M061_015.wav	yézilarda ichimlik su bixeterliki qurulushini tézlitip yuqiri ftorluq yuqiri arsnliq bulghan’ghan su mesilisini we qan shorighuch qurt késili bar jaylardiki ichimlik suning bixeterliki mesilisini aldin hel qilish kérek 
data\M061_016.wav	piraffisor inzhénér we siyasiyon nejmidin erbekanning hökümitini bir ming toqquz yüz toqsan toqquzinchi yili herbiy inqilab yiqitiwetti 
data\M061_017.wav	jenubiy wong dewridiki sha’ir wang saqlighan tang dewridiki yuyunuwatqan bala resimige béghishlima song nezmiliridiki xatiriler qiriq beshinchi jilid dégen shé’irida chékit güllük bu pistini silap yuysang yatidu oynatsa ger ademler héchqachanda qachmaydu dep teripligen 
data\M061_018.wav	elwida qural digen romanni bir yazghuchi terjime qilip alqishqa érishken dep terjimhaligha bek jiq yézip ketti lékin qaysi neshiriyat qachan nede élan qilip kimning alqishigha érishti buni bilelmeyla qaldim 
data\M061_019.wav	adette shoxla pédigen much terxemek amérika kawisi yéssi purchaq qatarliqlarni térighanda maysizarliqning témpératurisini yigirme besh ottuz séltsy gradusta kerepshe osung qatarliqlarni térighanda yigirme besh sélisiy gradusta kontrol qilsa bolidu 
data\M061_020.wav	hemme nerse jüp jüpi bilen yaralghan hem jüpsizmu yashiyalmaydu biz peqet söyüsh uchun söyüshtuq tuyghulirimizgha egiship mangduq intérnétta héslirimiz gireleshti teqezzaliq teshnaliq ichide bir birimizni izdeshtuq 
data\M061_021.wav	stalin istratégiyilik bu muhim wezipini orundash üchün özi kowo wol wisk we qirimning bashqa jaylirigha bérip jenglerge qomandanliq qildi 
data\M061_022.wav	sekkizinchi may tunji türkümde nuqtiliq sinaq qilinidighan töt shirket yeni senshi jonggong chingxua tongfang zijyang chyé jinnyuw néngyüen békitildi 
data\M061_023.wav	u alte déwiziyini ma’ubiwzhidek yiraq aldinqi sepke ewetip yoqilish xewpige duchar qilishning zadila zörüriyiti yoq dep qaraytti 
data\M062_001.wav	mushu dewrde meydan’gha chiqip tesewwup pelsepisining tereqqiyat tarixida muhim rol oynighan mejidsana’i bayazid bestami mensurhellaji ghezzali qatarliqlar parslardin idi 
data\M062_002.wav	shébah dawalash merkizining bayanatchisi üchinchi noyabir sabiq zungli sharon bügün salametliki nacharliship yürek ze’ipleshkenliktin yene éghir késellerni közitish öyige yötkeldi dédi 
data\M062_003.wav	qedirsizlik xarliq sanga we manga hergiz xas emes shundaq iken qeddingni kötür etrapinggha qarap baq qelbingge eqide chirighini yaq mana bu nusret qedimining iptidasi ghalip we menilik hayatning bismillasi 
data\M062_004.wav	ziyawudun nezerxan ghojamning gümbezlik qebrisige kélip attin chüshüp tizlinip olturdi we elhemdu bilen qulhuwellahu ehed ni oqup qira’et qildi 
data\M062_006.wav	mémoral kartisi hésabidiki pul emeliy tutup qélinidighan hésabat bolup mémoral raschot qilish neq pul qoyush élish we istémal qilish iqtidarigha ige 
data\M062_007.wav	wéy xanish shanggüenwen bilen chaxchaq qilshqanda bu xil hésyatni bilgendin kéyin özining burunqi ashnisi wusensni wéy xanishqa körsetti 
data\M062_008.wav	alte ming besh yüz seksen birinchi yili arxé’ologlar gérmaniyining dof shehiri etrapigha jaylashqan né’an jilghisining wirdixif öngküridiki bir iptida’iy ademning göridin bir ademning tashqa aylan’ghan bash söngiki we birqanche iskilitini tapqan 
data\M062_009.wav	mubada gheplet uyqusi ghalip kélip bu kéme su tégide pinhan yatqan birer tashqa yaki deryagha üsüp kirgen birer tumshuqqa tasadipen urulup ketse ne’uzubilla qizil qiyametning özi bolidu 
data\M062_010.wav	qoshna kentlerdiki sungshyawlyu sungxua jowshen jowlüyya lyulyang péng shyawchuang qatarliqlarmu nikah guwahnamisi béjirgili barghanda mushundaq ehwalgha yoluquptu 
data\M062_011.wav	bu arqa qoru chawizning momisi newriliri adam bilen ugogha kömmiqonaq térighan jay iken 
data\M062_012.wav	hazirgha qeder windowus nizamlirida uyghurche xet nusxisi tépilmaydu sani bir milyondin ashmaydighan bezi milletlerning tili windowus nizamida tépilidu hemde mukemmelleshken melumat torliri körünüp turidu 
data\M062_014.wav	nesridin ependi sheher hakimi se’id ibrahim sultan hediye qilghan öyde olturatti 
